timestamp,p1,p2,mode,label
2026-05-20 10:36:52,4,2,1,0
2026-05-20 10:36:53,6,3,1,0
2026-05-20 10:36:54,1,4,1,0
2026-05-20 10:36:55,2,4,1,0
2026-05-20 10:36:56,6,2,1,0
2026-05-20 10:36:57,6,3,1,0
2026-05-20 10:36:58,3,1,1,0
2026-05-20 10:36:59,5,1,1,0
2026-05-20 10:37:00,4,1,1,0
2026-05-20 10:37:01,4,4,1,0
2026-05-20 10:37:02,2,2,1,0
2026-05-20 10:37:03,5,2,1,0
2026-05-20 10:37:04,2,1,1,0
2026-05-20 10:37:05,6,4,1,0
2026-05-20 10:37:06,4,5,1,0
2026-05-20 10:37:07,4,2,1,0
2026-05-20 10:37:08,6,3,1,0
2026-05-20 10:37:09,5,4,1,0
2026-05-20 10:37:10,1,2,1,0
2026-05-20 10:37:11,3,6,1,0
2026-05-20 10:37:12,2,6,1,0
2026-05-20 10:37:13,5,3,1,0
2026-05-20 10:37:14,4,5,1,0
2026-05-20 10:37:15,6,5,1,0
2026-05-20 10:37:16,2,2,1,0
2026-05-20 10:37:17,2,2,1,0
2026-05-20 10:37:18,1,3,1,0
2026-05-20 10:37:19,5,1,1,0
2026-05-20 10:37:20,3,6,1,0
2026-05-20 10:37:21,6,6,1,0
2026-05-20 10:37:22,6,1,1,0
2026-05-20 10:37:23,1,6,1,0
2026-05-20 10:37:24,4,4,1,0
2026-05-20 10:37:25,2,3,1,0
2026-05-20 10:37:26,6,1,1,0
2026-05-20 10:37:27,3,4,1,0
2026-05-20 10:37:28,3,4,1,0
2026-05-20 10:37:29,5,3,1,0
2026-05-20 10:37:30,5,6,1,0
2026-05-20 10:37:31,3,3,1,0
2026-05-20 10:37:32,1,4,1,0
2026-05-20 10:37:33,4,3,1,0
2026-05-20 10:37:34,6,2,1,0
2026-05-20 10:37:35,1,6,1,0
2026-05-20 10:37:36,5,4,1,0
2026-05-20 10:37:37,3,6,1,0
2026-05-20 10:37:38,6,3,1,0
2026-05-20 10:37:39,4,3,1,0
2026-05-20 10:37:40,3,3,1,0
2026-05-20 10:37:41,3,5,1,0
2026-05-20 10:37:42,3,6,1,0
2026-05-20 10:37:43,2,6,1,0
2026-05-20 10:37:44,5,4,1,0
2026-05-20 10:37:45,4,3,1,0
2026-05-20 10:37:46,3,4,1,0
2026-05-20 10:37:47,6,5,1,0
2026-05-20 10:37:48,6,6,1,0
2026-05-20 10:37:49,1,5,1,0
2026-05-20 10:37:50,5,5,1,0
2026-05-20 10:37:51,2,1,1,0
2026-05-20 10:37:52,1,2,1,0
2026-05-20 10:37:53,6,1,1,0
2026-05-20 10:37:54,2,1,1,0
2026-05-20 10:37:55,4,3,1,0
2026-05-20 10:37:56,4,3,1,0
2026-05-20 10:37:57,3,2,1,0
2026-05-20 10:37:58,2,1,1,0
2026-05-20 10:37:59,6,2,1,0
2026-05-20 10:38:00,6,4,1,0
2026-05-20 10:38:01,6,3,1,0
2026-05-20 10:38:02,4,2,1,0
2026-05-20 10:38:03,1,3,1,0
2026-05-20 10:38:04,5,3,1,0
2026-05-20 10:38:05,5,1,1,0
2026-05-20 10:38:06,1,4,1,0
2026-05-20 10:38:07,5,2,1,0
2026-05-20 10:38:08,4,5,1,0
2026-05-20 10:38:09,3,1,1,0
2026-05-20 10:38:10,2,5,1,0
2026-05-20 10:38:11,1,6,1,0
2026-05-20 10:38:12,6,5,1,0
2026-05-20 10:38:13,5,6,1,0
2026-05-20 10:38:14,6,5,1,0
2026-05-20 10:38:15,4,1,1,0
2026-05-20 10:38:16,5,1,1,0
2026-05-20 10:38:17,3,2,1,0
2026-05-20 10:38:18,1,5,1,0
2026-05-20 10:38:19,4,2,1,0
2026-05-20 10:38:20,6,6,1,0
2026-05-20 10:38:21,5,4,1,0
2026-05-20 10:38:22,6,6,1,0
2026-05-20 10:38:23,3,3,1,0
2026-05-20 10:38:24,1,3,1,0
2026-05-20 10:38:25,1,5,1,0
2026-05-20 10:38:26,6,2,1,0
2026-05-20 10:38:27,4,3,1,0
2026-05-20 10:38:28,5,5,1,0
2026-05-20 10:38:29,1,5,1,0
2026-05-20 10:38:30,1,5,1,0
2026-05-20 10:38:31,4,3,1,0
2026-05-20 10:38:32,4,3,1,0
2026-05-20 10:38:33,4,3,1,0
2026-05-20 10:38:34,4,5,1,0
2026-05-20 10:38:35,2,4,1,0
2026-05-20 10:38:36,4,5,1,0
2026-05-20 10:38:37,6,1,1,0
2026-05-20 10:38:38,3,6,1,0
2026-05-20 10:38:39,6,3,1,0
2026-05-20 10:38:40,5,1,1,0
2026-05-20 10:38:41,4,2,1,0
2026-05-20 10:38:42,2,1,1,0
2026-05-20 10:38:43,3,6,1,0
2026-05-20 10:38:44,6,2,1,0
2026-05-20 10:38:45,3,5,1,0
2026-05-20 10:38:46,3,3,1,0
2026-05-20 10:38:47,5,4,1,0
2026-05-20 10:38:48,3,2,1,0
2026-05-20 10:38:49,1,3,1,0
2026-05-20 10:38:50,5,4,1,0
2026-05-20 10:38:51,5,1,1,0
2026-05-20 10:38:52,4,1,1,0
2026-05-20 10:38:53,5,4,1,0
2026-05-20 10:38:54,3,2,1,0
2026-05-20 10:38:55,4,6,1,0
2026-05-20 10:38:56,3,6,1,0
2026-05-20 10:38:57,6,3,1,0
2026-05-20 10:38:58,2,6,1,0
2026-05-20 10:38:59,4,4,1,0
2026-05-20 10:39:00,4,6,1,0
2026-05-20 10:39:01,6,2,1,0
2026-05-20 10:39:02,1,3,1,0
2026-05-20 10:39:03,4,4,1,0
2026-05-20 10:39:04,6,6,1,0
2026-05-20 10:39:05,5,5,1,0
2026-05-20 10:39:06,5,5,1,0
2026-05-20 10:39:07,6,1,1,0
2026-05-20 10:39:08,6,3,1,0
2026-05-20 10:39:09,5,1,1,0
2026-05-20 10:39:10,3,2,1,0
2026-05-20 10:39:11,2,4,1,0
2026-05-20 10:39:12,4,6,1,0
2026-05-20 10:39:13,2,1,1,0
2026-05-20 10:39:14,6,3,1,0
2026-05-20 10:39:15,3,4,1,0
2026-05-20 10:39:16,1,5,1,0
2026-05-20 10:39:17,2,3,1,0
2026-05-20 10:39:18,3,6,1,0
2026-05-20 10:39:19,6,2,1,0
2026-05-20 10:39:20,2,4,1,0
2026-05-20 10:39:21,4,4,1,0
2026-05-20 10:39:22,2,2,1,0
2026-05-20 10:39:23,5,1,1,0
2026-05-20 10:39:24,2,6,1,0
2026-05-20 10:39:25,1,2,1,0
2026-05-20 10:39:26,6,1,1,0
2026-05-20 10:39:27,2,1,1,0
2026-05-20 10:39:28,3,6,1,0
2026-05-20 10:39:29,1,2,1,0
2026-05-20 10:39:30,4,5,1,0
2026-05-20 10:39:31,6,3,1,0
2026-05-20 10:39:32,1,5,1,0
2026-05-20 10:39:33,2,3,1,0
2026-05-20 10:39:34,2,6,1,0
2026-05-20 10:39:35,4,1,1,0
2026-05-20 10:39:36,6,1,1,0
2026-05-20 10:39:37,2,3,1,0
2026-05-20 10:39:38,4,6,1,0
2026-05-20 10:39:39,1,3,1,0
2026-05-20 10:39:40,4,5,1,0
2026-05-20 10:39:41,5,1,1,0
2026-05-20 10:39:42,3,1,1,0
2026-05-20 10:39:43,3,3,1,0
2026-05-20 10:39:44,1,1,1,0
2026-05-20 10:39:45,5,4,1,0
2026-05-20 10:39:46,4,2,1,0
2026-05-20 10:39:47,2,3,1,0
2026-05-20 10:39:48,6,3,1,0
2026-05-20 10:39:49,1,4,1,0
2026-05-20 10:39:50,2,6,1,0
2026-05-20 10:39:51,3,1,1,0
2026-05-20 10:39:52,2,2,1,0
2026-05-20 10:39:53,5,5,1,0
2026-05-20 10:39:54,2,4,1,0
2026-05-20 10:39:55,4,2,1,0
2026-05-20 10:39:56,3,4,1,0
2026-05-20 10:39:57,6,5,1,0
2026-05-20 10:39:58,6,5,1,0
2026-05-20 10:39:59,6,6,1,0
2026-05-20 10:40:00,2,4,1,0
2026-05-20 10:40:01,6,5,1,0
2026-05-20 10:40:02,2,6,1,0
2026-05-20 10:40:03,3,6,1,0
2026-05-20 10:40:04,4,2,1,0
2026-05-20 10:40:05,4,6,1,0
2026-05-20 10:40:06,2,6,1,0
2026-05-20 10:40:07,5,1,1,0
2026-05-20 10:40:08,5,3,1,0
2026-05-20 10:40:09,2,1,1,0
2026-05-20 10:40:10,6,3,1,0
2026-05-20 10:40:11,5,3,1,0
2026-05-20 10:40:12,4,1,1,0
2026-05-20 10:40:13,2,2,1,0
2026-05-20 10:40:14,1,5,1,0
2026-05-20 10:40:15,6,3,1,0
2026-05-20 10:40:16,2,4,1,0
2026-05-20 10:40:17,2,2,1,0
2026-05-20 10:40:18,5,4,1,0
2026-05-20 10:40:19,6,2,1,0
2026-05-20 10:40:20,2,6,1,0
2026-05-20 10:40:21,3,2,1,0
2026-05-20 10:40:22,4,1,1,0
2026-05-20 10:40:23,6,2,1,0
2026-05-20 10:40:24,6,3,1,0
2026-05-20 10:40:25,1,4,1,0
2026-05-20 10:40:26,1,5,1,0
2026-05-20 10:40:27,4,6,1,0
2026-05-20 10:40:28,2,3,1,0
2026-05-20 10:40:29,4,3,1,0
2026-05-20 10:40:30,5,6,1,0
2026-05-20 10:40:31,2,2,1,0
2026-05-20 10:40:32,3,2,1,0
2026-05-20 10:40:33,6,4,1,0
2026-05-20 10:40:34,6,5,1,0
2026-05-20 10:40:35,6,4,1,0
2026-05-20 10:40:36,4,6,1,0
2026-05-20 10:40:37,6,5,1,0
2026-05-20 10:40:38,5,1,1,0
2026-05-20 10:40:39,6,3,1,0
2026-05-20 10:40:40,2,2,1,0
2026-05-20 10:40:41,2,1,1,0
2026-05-20 10:40:42,1,1,1,0
2026-05-20 10:40:43,5,6,1,0
2026-05-20 10:40:44,6,5,1,0
2026-05-20 10:40:45,2,4,1,0
2026-05-20 10:40:46,2,2,1,0
2026-05-20 10:40:47,5,5,1,0
2026-05-20 10:40:48,1,4,1,0
2026-05-20 10:40:49,1,3,1,0
2026-05-20 10:40:50,2,6,1,0
2026-05-20 10:40:51,3,1,1,0
2026-05-20 10:40:52,2,5,1,0
2026-05-20 10:40:53,3,4,1,0
2026-05-20 10:40:54,5,5,1,0
2026-05-20 10:40:55,1,2,1,0
2026-05-20 10:40:56,3,2,1,0
2026-05-20 10:40:57,2,1,1,0
2026-05-20 10:40:58,5,1,1,0
2026-05-20 10:40:59,1,1,1,0
2026-05-20 10:41:00,2,3,1,0
2026-05-20 10:41:01,6,6,1,0
2026-05-20 10:41:02,2,5,1,0
2026-05-20 10:41:03,6,2,1,0
2026-05-20 10:41:04,2,3,1,0
2026-05-20 10:41:05,5,4,1,0
2026-05-20 10:41:06,3,2,1,0
2026-05-20 10:41:07,6,6,1,0
2026-05-20 10:41:08,4,5,1,0
2026-05-20 10:41:09,4,3,1,0
2026-05-20 10:41:10,4,3,1,0
2026-05-20 10:41:11,1,4,1,0
2026-05-20 10:41:12,5,5,1,0
2026-05-20 10:41:13,6,3,1,0
2026-05-20 10:41:14,2,3,1,0
2026-05-20 10:41:15,5,1,1,0
2026-05-20 10:41:16,6,5,1,0
2026-05-20 10:41:17,1,6,1,0
2026-05-20 10:41:18,5,1,1,0
2026-05-20 10:41:19,4,4,1,0
2026-05-20 10:41:20,6,4,1,0
2026-05-20 10:41:21,4,5,1,0
2026-05-20 10:41:22,5,5,1,0
2026-05-20 10:41:23,5,5,1,0
2026-05-20 10:41:24,4,5,1,0
2026-05-20 10:41:25,2,6,1,0
2026-05-20 10:41:26,1,4,1,0
2026-05-20 10:41:27,1,5,1,0
2026-05-20 10:41:28,5,1,1,0
2026-05-20 10:41:29,6,2,1,0
2026-05-20 10:41:30,5,2,1,0
2026-05-20 10:41:31,1,3,1,0
2026-05-20 10:41:32,4,2,1,0
2026-05-20 10:41:33,6,4,1,0
2026-05-20 10:41:34,3,4,1,0
2026-05-20 10:41:35,6,3,1,0
2026-05-20 10:41:36,3,6,1,0
2026-05-20 10:41:37,6,5,1,0
2026-05-20 10:41:38,1,5,1,0
2026-05-20 10:41:39,2,5,1,0
2026-05-20 10:41:40,4,6,1,0
2026-05-20 10:41:41,3,4,1,0
2026-05-20 10:41:42,3,2,1,0
2026-05-20 10:41:43,6,4,1,0
2026-05-20 10:41:44,6,5,1,0
2026-05-20 10:41:45,6,4,1,0
2026-05-20 10:41:46,6,1,1,0
2026-05-20 10:41:47,3,1,1,0
2026-05-20 10:41:48,4,1,1,0
2026-05-20 10:41:49,5,3,1,0
2026-05-20 10:41:50,6,2,1,0
2026-05-20 10:41:51,4,2,1,0
2026-05-20 10:41:52,6,6,1,0
2026-05-20 10:41:53,2,6,1,0
2026-05-20 10:41:54,1,6,1,0
2026-05-20 10:41:55,3,4,1,0
2026-05-20 10:41:56,6,2,1,0
2026-05-20 10:41:57,6,2,1,0
2026-05-20 10:41:58,6,5,1,0
2026-05-20 10:41:59,4,2,1,0
2026-05-20 10:42:00,4,5,1,0
2026-05-20 10:42:01,3,2,1,0
2026-05-20 10:42:02,6,2,1,0
2026-05-20 10:42:03,4,6,1,0
2026-05-20 10:42:04,6,6,1,0
2026-05-20 10:42:05,6,3,1,0
2026-05-20 10:42:06,2,6,1,0
2026-05-20 10:42:07,5,3,1,0
2026-05-20 10:42:08,2,4,1,0
2026-05-20 10:42:09,6,2,1,0
2026-05-20 10:42:10,5,1,1,0
2026-05-20 10:42:11,2,6,1,0
2026-05-20 10:42:12,5,2,1,0
2026-05-20 10:42:13,4,4,1,0
2026-05-20 10:42:14,6,3,1,0
2026-05-20 10:42:15,4,1,1,0
2026-05-20 10:42:16,3,1,1,0
2026-05-20 10:42:17,4,2,1,0
2026-05-20 10:42:18,5,4,1,0
2026-05-20 10:42:19,5,3,1,0
2026-05-20 10:42:20,2,4,1,0
2026-05-20 10:42:21,4,4,1,0
2026-05-20 10:42:22,3,1,1,0
2026-05-20 10:42:23,4,3,1,0
2026-05-20 10:42:24,3,6,1,0
2026-05-20 10:42:25,6,2,1,0
2026-05-20 10:42:26,4,5,1,0
2026-05-20 10:42:27,5,4,1,0
2026-05-20 10:42:28,4,5,2,1
2026-05-20 10:42:29,2,5,2,1
2026-05-20 10:42:30,2,6,2,1
2026-05-20 10:42:31,5,6,2,1
2026-05-20 10:42:32,5,6,2,1
2026-05-20 10:42:33,5,3,2,1
2026-05-20 10:42:34,2,4,2,1
2026-05-20 10:42:35,5,3,2,1
2026-05-20 10:42:36,5,2,2,1
2026-05-20 10:42:37,5,4,2,1
2026-05-20 10:42:38,5,3,2,1
2026-05-20 10:42:39,5,2,2,1
2026-05-20 10:42:40,5,6,2,1
2026-05-20 10:42:41,5,3,2,1
2026-05-20 10:42:42,5,3,2,1
2026-05-20 10:42:43,5,4,2,1
2026-05-20 10:42:44,2,3,2,1
2026-05-20 10:42:45,5,1,2,1
2026-05-20 10:42:46,5,3,2,1
2026-05-20 10:42:47,5,4,2,1
2026-05-20 10:42:48,5,5,2,1
2026-05-20 10:42:49,5,5,2,1
2026-05-20 10:42:50,5,5,2,1
2026-05-20 10:42:51,3,3,2,1
2026-05-20 10:42:52,2,5,2,1
2026-05-20 10:42:53,5,3,2,1
2026-05-20 10:42:54,1,1,2,1
2026-05-20 10:42:55,2,1,2,1
2026-05-20 10:42:56,5,4,2,1
2026-05-20 10:42:57,5,1,2,1
2026-05-20 10:42:58,5,4,2,1
2026-05-20 10:42:59,5,1,2,1
2026-05-20 10:43:00,5,5,2,1
2026-05-20 10:43:01,5,2,2,1
2026-05-20 10:43:02,5,4,2,1
2026-05-20 10:43:03,5,1,2,1
2026-05-20 10:43:04,5,4,2,1
2026-05-20 10:43:05,5,4,2,1
2026-05-20 10:43:06,5,4,2,1
2026-05-20 10:43:07,4,6,2,1
2026-05-20 10:43:08,5,1,2,1
2026-05-20 10:43:09,5,3,2,1
2026-05-20 10:43:10,5,3,2,1
2026-05-20 10:43:11,5,4,2,1
2026-05-20 10:43:12,5,4,2,1
2026-05-20 10:43:13,5,4,2,1
2026-05-20 10:43:14,5,1,2,1
2026-05-20 10:43:15,5,1,2,1
2026-05-20 10:43:16,5,5,2,1
2026-05-20 10:43:17,1,3,2,1
2026-05-20 10:43:18,5,3,2,1
2026-05-20 10:43:19,6,2,2,1
2026-05-20 10:43:20,5,2,2,1
2026-05-20 10:43:21,2,6,2,1
2026-05-20 10:43:22,5,2,2,1
2026-05-20 10:43:23,1,4,2,1
2026-05-20 10:43:24,5,5,2,1
2026-05-20 10:43:25,6,6,2,1
2026-05-20 10:43:26,5,4,2,1
2026-05-20 10:43:27,1,4,2,1
2026-05-20 10:43:28,6,2,2,1
2026-05-20 10:43:29,5,6,2,1
2026-05-20 10:43:30,5,2,2,1
2026-05-20 10:43:31,5,1,2,1
2026-05-20 10:43:32,5,5,2,1
2026-05-20 10:43:33,5,3,2,1
2026-05-20 10:43:34,2,2,2,1
2026-05-20 10:43:35,5,2,2,1
2026-05-20 10:43:36,2,2,2,1
2026-05-20 10:43:37,5,2,2,1
2026-05-20 10:43:38,4,3,2,1
2026-05-20 10:43:39,2,4,2,1
2026-05-20 10:43:40,5,4,2,1
2026-05-20 10:43:41,5,3,2,1
2026-05-20 10:43:42,5,4,2,1
2026-05-20 10:43:43,5,3,2,1
2026-05-20 10:43:44,5,1,2,1
2026-05-20 10:43:45,6,6,2,1
2026-05-20 10:43:46,5,2,2,1
2026-05-20 10:43:47,2,5,2,1
2026-05-20 10:43:48,5,6,2,1
2026-05-20 10:43:49,5,2,2,1
2026-05-20 10:43:50,5,4,2,1
2026-05-20 10:43:51,5,5,2,1
2026-05-20 10:43:52,5,6,2,1
2026-05-20 10:43:53,5,1,2,1
2026-05-20 10:43:54,6,1,2,1
2026-05-20 10:43:55,4,2,2,1
2026-05-20 10:43:56,2,5,2,1
2026-05-20 10:43:57,5,3,2,1
2026-05-20 10:43:58,5,2,2,1
2026-05-20 10:43:59,5,4,2,1
2026-05-20 10:44:00,5,2,2,1
2026-05-20 10:44:01,5,4,2,1
2026-05-20 10:44:02,5,1,2,1
2026-05-20 10:44:03,5,2,2,1
2026-05-20 10:44:04,4,6,2,1
2026-05-20 10:44:05,5,3,2,1
2026-05-20 10:44:06,5,6,2,1
2026-05-20 10:44:07,5,1,2,1
2026-05-20 10:44:08,5,5,2,1
2026-05-20 10:44:09,5,1,2,1
2026-05-20 10:44:10,5,1,2,1
2026-05-20 10:44:11,4,2,2,1
2026-05-20 10:44:12,5,6,2,1
2026-05-20 10:44:13,4,6,2,1
2026-05-20 10:44:14,5,5,2,1
2026-05-20 10:44:15,5,3,2,1
2026-05-20 10:44:16,2,2,2,1
2026-05-20 10:44:17,5,6,2,1
2026-05-20 10:44:18,6,2,2,1
2026-05-20 10:44:19,5,2,2,1
2026-05-20 10:44:20,5,5,2,1
2026-05-20 10:44:21,5,2,2,1
2026-05-20 10:44:22,4,1,2,1
2026-05-20 10:44:23,5,3,2,1
2026-05-20 10:44:24,5,5,2,1
2026-05-20 10:44:25,5,4,2,1
2026-05-20 10:44:26,5,3,2,1
2026-05-20 10:44:27,5,6,2,1
2026-05-20 10:44:28,5,2,2,1
2026-05-20 10:44:29,2,6,2,1
2026-05-20 10:44:30,6,3,2,1
2026-05-20 10:44:31,5,5,2,1
2026-05-20 10:44:32,6,1,2,1
2026-05-20 10:44:33,5,3,2,1
2026-05-20 10:44:34,1,4,2,1
2026-05-20 10:44:35,5,3,2,1
2026-05-20 10:44:36,5,1,2,1
2026-05-20 10:44:37,5,4,2,1
2026-05-20 10:44:38,1,4,2,1
2026-05-20 10:44:39,6,1,2,1
2026-05-20 10:44:40,2,4,2,1
2026-05-20 10:44:41,5,4,2,1
2026-05-20 10:44:42,5,2,2,1
2026-05-20 10:44:43,1,6,2,1
2026-05-20 10:44:44,5,3,2,1
2026-05-20 10:44:45,5,6,2,1
2026-05-20 10:44:46,1,1,2,1
2026-05-20 10:44:47,5,6,2,1
2026-05-20 10:44:48,4,1,2,1
2026-05-20 10:44:49,5,4,2,1
2026-05-20 10:44:50,5,4,2,1
2026-05-20 10:44:51,5,6,2,1
2026-05-20 10:44:52,5,5,2,1
2026-05-20 10:44:53,6,2,2,1
2026-05-20 10:44:54,5,5,2,1
2026-05-20 10:44:55,5,3,2,1
2026-05-20 10:44:56,2,4,2,1
2026-05-20 10:44:57,5,1,2,1
2026-05-20 10:44:58,5,4,2,1
2026-05-20 10:44:59,5,6,2,1
2026-05-20 10:45:00,6,5,2,1
2026-05-20 10:45:01,5,3,2,1
2026-05-20 10:45:02,5,6,2,1
2026-05-20 10:45:03,5,6,2,1
2026-05-20 10:45:04,5,4,2,1
2026-05-20 10:45:05,5,5,2,1
2026-05-20 10:45:06,5,6,2,1
2026-05-20 10:45:07,5,6,2,1
2026-05-20 10:45:08,5,5,2,1
2026-05-20 10:45:09,5,3,2,1
2026-05-20 10:45:10,5,1,2,1
2026-05-20 10:45:11,5,4,2,1
2026-05-20 10:45:12,5,4,2,1
2026-05-20 10:45:13,5,3,2,1
2026-05-20 10:45:14,5,2,2,1
2026-05-20 10:45:15,5,3,2,1
2026-05-20 10:45:16,5,2,2,1
2026-05-20 10:45:17,2,3,2,1
2026-05-20 10:45:18,5,4,2,1
2026-05-20 10:45:19,5,3,2,1
2026-05-20 10:45:20,5,1,2,1
2026-05-20 10:45:21,5,6,2,1
2026-05-20 10:45:22,5,6,2,1
2026-05-20 10:45:23,4,4,2,1
2026-05-20 10:45:24,5,5,2,1
2026-05-20 10:45:25,5,6,2,1
2026-05-20 10:45:26,6,3,2,1
2026-05-20 10:45:27,5,4,2,1
2026-05-20 10:45:28,5,1,2,1
2026-05-20 10:45:29,3,4,2,1
2026-05-20 10:45:30,5,3,2,1
2026-05-20 10:45:31,5,2,2,1
2026-05-20 10:45:32,5,2,2,1
2026-05-20 10:45:33,5,2,2,1
2026-05-20 10:45:34,6,4,2,1
2026-05-20 10:45:35,5,1,2,1
2026-05-20 10:45:36,5,1,2,1
2026-05-20 10:45:37,2,1,2,1
2026-05-20 10:45:38,3,2,2,1
2026-05-20 10:45:39,5,3,2,1
2026-05-20 10:45:40,5,5,2,1
2026-05-20 10:45:41,5,4,2,1
2026-05-20 10:45:42,5,1,2,1
2026-05-20 10:45:43,5,5,2,1
2026-05-20 10:45:44,5,5,2,1
2026-05-20 10:45:45,5,4,2,1
2026-05-20 10:45:46,5,6,2,1
2026-05-20 10:45:47,5,2,2,1
2026-05-20 10:45:48,5,1,2,1
2026-05-20 10:45:49,5,4,2,1
2026-05-20 10:45:50,5,6,2,1
2026-05-20 10:45:51,4,6,2,1
2026-05-20 10:45:52,5,6,2,1
2026-05-20 10:45:53,5,2,2,1
2026-05-20 10:45:54,5,2,2,1
2026-05-20 10:45:55,5,5,2,1
2026-05-20 10:45:56,6,6,2,1
2026-05-20 10:45:57,5,6,2,1
2026-05-20 10:45:58,6,6,2,1
2026-05-20 10:45:59,5,5,2,1
2026-05-20 10:46:00,5,1,2,1
2026-05-20 10:46:01,5,5,2,1
2026-05-20 10:46:02,5,3,2,1
2026-05-20 10:46:03,5,1,2,1
2026-05-20 10:46:04,5,5,2,1
2026-05-20 10:46:05,4,2,2,1
2026-05-20 10:46:06,5,1,2,1
2026-05-20 10:46:07,4,4,2,1
2026-05-20 10:46:08,5,4,2,1
2026-05-20 10:46:09,5,5,2,1
2026-05-20 10:46:10,5,6,2,1
2026-05-20 10:46:11,5,1,2,1
2026-05-20 10:46:12,5,5,2,1
2026-05-20 10:46:13,5,5,2,1
2026-05-20 10:46:14,5,4,2,1
2026-05-20 10:46:15,5,3,2,1
2026-05-20 10:46:16,5,3,2,1
2026-05-20 10:46:17,2,4,2,1
2026-05-20 10:46:18,5,6,2,1
2026-05-20 10:46:19,2,1,2,1
2026-05-20 10:46:20,5,1,2,1
2026-05-20 10:46:21,5,2,2,1
2026-05-20 10:46:22,5,1,2,1
2026-05-20 10:46:23,5,4,2,1
2026-05-20 10:46:24,5,5,2,1
2026-05-20 10:46:25,1,4,2,1
2026-05-20 10:46:26,5,5,2,1
2026-05-20 10:46:27,3,5,2,1
2026-05-20 10:46:28,5,6,2,1
2026-05-20 10:46:29,4,5,2,1
2026-05-20 10:46:30,5,4,2,1
2026-05-20 10:46:31,5,5,2,1
2026-05-20 10:46:32,5,5,2,1
2026-05-20 10:46:33,3,3,2,1
2026-05-20 10:46:34,5,6,2,1
2026-05-20 10:46:35,5,2,2,1
2026-05-20 10:46:36,6,5,2,1
2026-05-20 10:46:37,4,5,2,1
2026-05-20 10:46:38,4,3,2,1
2026-05-20 10:46:39,5,5,2,1
2026-05-20 10:46:40,5,6,2,1
2026-05-20 10:46:41,6,1,2,1
2026-05-20 10:46:42,5,4,2,1
2026-05-20 10:46:43,6,5,2,1
2026-05-20 10:46:44,6,3,2,1
2026-05-20 10:46:45,5,3,2,1
2026-05-20 10:46:46,5,2,2,1
2026-05-20 10:46:47,5,1,2,1
2026-05-20 10:46:48,6,5,2,1
2026-05-20 10:46:49,5,4,2,1
2026-05-20 10:46:50,5,5,2,1
2026-05-20 10:46:51,5,6,2,1
2026-05-20 10:46:52,5,4,2,1
2026-05-20 10:46:53,5,2,2,1
2026-05-20 10:46:54,1,6,2,1
2026-05-20 10:46:55,5,5,2,1
2026-05-20 10:46:56,2,4,2,1
2026-05-20 10:46:57,2,1,2,1
2026-05-20 10:46:58,2,5,2,1
2026-05-20 10:46:59,5,6,2,1
2026-05-20 10:47:00,5,6,2,1
2026-05-20 10:47:01,5,5,2,1
2026-05-20 10:47:02,5,2,2,1
2026-05-20 10:47:03,4,4,2,1
2026-05-20 10:47:04,5,2,2,1
2026-05-20 10:47:05,5,6,2,1
2026-05-20 10:47:06,5,5,2,1
2026-05-20 10:47:07,4,2,2,1
2026-05-20 10:47:08,5,2,2,1
2026-05-20 10:47:09,5,3,2,1
2026-05-20 10:47:10,5,2,2,1
2026-05-20 10:47:11,5,6,2,1
2026-05-20 10:47:12,5,4,2,1
2026-05-20 10:47:13,5,3,2,1
2026-05-20 10:47:14,4,3,2,1
2026-05-20 10:47:15,5,2,2,1
2026-05-20 10:47:16,5,4,2,1
2026-05-20 10:47:17,5,2,2,1
2026-05-20 10:47:18,5,2,2,1
2026-05-20 10:47:19,5,5,2,1
2026-05-20 10:47:20,6,1,2,1
2026-05-20 10:47:21,5,1,2,1
2026-05-20 10:47:22,6,2,2,1
2026-05-20 10:47:23,5,2,2,1
2026-05-20 10:47:24,5,6,2,1
2026-05-20 10:47:25,5,4,2,1
2026-05-20 10:47:26,5,6,2,1
2026-05-20 10:47:27,2,1,2,1
2026-05-20 10:47:28,5,3,2,1
2026-05-20 10:47:29,5,5,2,1
2026-05-20 10:47:30,5,1,2,1
2026-05-20 10:47:31,5,5,2,1
2026-05-20 10:47:32,4,1,2,1
2026-05-20 10:47:33,5,5,2,1
2026-05-20 10:47:34,5,3,2,1
2026-05-20 10:47:35,2,4,2,1
2026-05-20 10:47:36,5,6,2,1
2026-05-20 10:47:37,5,4,2,1
2026-05-20 10:47:38,5,2,2,1
2026-05-20 10:47:39,5,1,2,1
2026-05-20 10:47:41,5,6,2,1
2026-05-20 10:47:41,5,3,2,1
2026-05-20 10:47:42,3,3,2,1
2026-05-20 10:47:43,5,6,2,1
2026-05-20 10:47:44,6,4,2,1
2026-05-20 10:47:45,5,6,2,1
2026-05-20 10:47:46,5,2,2,1
2026-05-20 10:47:47,5,6,2,1
2026-05-20 10:47:48,5,1,2,1
2026-05-20 10:47:49,5,1,2,1
2026-05-20 10:47:50,5,3,2,1
2026-05-20 10:47:51,5,3,2,1
2026-05-20 10:47:52,5,5,2,1
2026-05-20 10:47:53,4,4,2,1
2026-05-20 10:47:54,5,6,2,1
2026-05-20 10:47:55,3,1,2,1
2026-05-20 10:47:56,4,2,2,1
